project_id,project_number,project_name,developer_id,developer_number,developer_name,master_developer_id,master_developer_number,master_developer_name,project_start_date,project_end_date,project_type_id,project_type_ar,project_classification_id,project_classification_ar,escrow_agent_id,escrow_agent_name,project_status,project_status_ar,percent_completed,completion_date,cancellation_date,project_description_ar,project_description_en,property_id,area_id,area_name_ar,area_name_en
33434665,1791,سيرينا كاسا دورا,14868751,1039,دبي لاند ريزيدنسز (ش.ذ.م.م),899,899,دبي لاند ريزيدنسز (ش.ذ.م.م),31/12/2017,12/05/2020,1,عادي,3,مجمع فلل,7,بنك الإمارات دبي الوطني (ش.م.ع),FINISHED,منجز,100,12/05/2020,,"سيرينا المرحلة 2  Casa Dora  مشروع تطويري سكني متعدد الاستخدامات يتألف من فلل فسيحة من نوع التاون هاوس و فلل الدوبلكس  يتكون 2 و 3 غرف نوم في أحياء مسورة، ,,(ارضي+طابق علوي عدد 578),, و به مركز ترفيهي حيث يتوسط المشروع  به مجموعة المتكاملة من المرافق الراقية، تتوفر به المرافق الترفيهية والخدمات مثل المساجد و مسابح و مراكز رياضية ترفيهية و عيادة ودور الحضانة .","Serena Phase 2 Casa Dora is a mixed use development consisting of predominantly of spacious 2 & 3 bedroom townhouse and Semidetached Villas embraced in a gated house community( G+1 X 578) , supported by the provision of community amenities such as mosques and pool building and Mixed Use Village center that contains: Retail facilities with residential units on top, clinic and nursery. ",1100204228,463,وادي الصفا 7,Wadi Al Safa 7
46377657,1849,II داون تاون فيوز,137044480,1211,اعمار العقارية (ش . م. ع),555,555,اعمار العقارية (ش . م. ع),06/05/2017,31/05/2020,1,عادي,1,مباني,1,بنك دبى الاسلامى ش م ع,ACTIVE,فعال,68.05,,,"المشروع عباره عن 3 أبراج سكنيه : , سرداب + أرضي  +67 (584 وحده سكني)1 برج, سرداب + أرضي + 62 (498 وحده سكنيه)  2 برج, سرداب + أرضي+ 54 (427 وحده سكنيه) 3 برج,مجموع الوحدات 1509 وحدة,","PROPOSED 3 RESIDENTIAL TOWERS COMPRISING, T1: B +G+67(584 UNITS) ,T2: B +G+62(498 UNITS),T3: B +G+54(427UNITS) ,total units 1509 ,",1100205131,332,زعبيل الثانيه,Zaabeel Second
29106939,1744,MARWA HOMES 2,14150260,1026,قرية جميرا (ش.ذ.م.م),102,102,قرية جميرا (ش.ذ.م.م),17/07/2014,28/02/2018,1,عادي,3,مجمع فلل,33602168,البنك العربي المتحد,FINISHED,منجز,100,,,16NO. OF RESIDENTIAL TOWNHOUSES G+2+R,16NO. OF RESIDENTIAL TOWNHOUSES G+2+R,1100116461,441,البرشاء جنوب الرابعة,Al Barsha South Fourth
102227215,1927,5 عزيزي ريفيرا,12595870,1002,مجموعة ميدان (ش.ذ.م.م),53873272,1181,مجموعة ميدان (ش.ذ.م.م),01/07/2017,31/12/2020,1,عادي,1,مباني,29766834,مصرف عجمان/ ش.م.ع,ACTIVE,فعال,62.02,,,"المشروع عبارة عن  مبنى تجاري / سكني,(2 سرداب + أرضي+ 9 طوابق+سطح),2B+G+9+R,مع التشطيبات الداخلية والخارجية","PROJECT CONSISTS  OF RESIDENTIAL/COMMERCIAL BUILDING  ,2B+G+9+R ,with internal and external finishes",1100214324,412,المركاض,Al Merkadh
77709106,1880,III إربانا  ,33891624,1155,إعمار دبي الجنوب دي دبليو سي ش.ذ.م.م,33891624,1155,إعمار دبي الجنوب دي دبليو سي ش.ذ.م.م,12/08/2017,31/05/2020,1,عادي,1,مباني,1,بنك دبى الاسلامى ش م ع,FINISHED,منجز,100,31/05/2020,,"يحتوي المشروع على عدة وحدات سكنيه مجمعه بلأرضي والأول في نوعين 4 وحدات و 8 وحدات متلاصقه بعدد إجمالي 372 وحده سكنيه, المشروع مكون من هيكل خرساني مع تشطيباته الداخلية و الخارجية.   ",Project consists of several combined plexes on ground and first floor in two sizes of four and eight residential townhomes totaling 372 units. Project is constructed in concrete structure with its Internal and External finishes. ,1100208441,462,مدينة المطار,Madinat Al Mataar
148398435,1994,عزيزي ريفيرا 14,12595870,1002,مجموعة ميدان (ش.ذ.م.م),53873272,1181,مجموعة ميدان (ش.ذ.م.م),01/12/2017,30/11/2020,1,عادي,1,مباني,5,بنك ابوظبى التجارى,ACTIVE,فعال,64.97,,,"مشروع سكني و تجاري مكون من مبنى واحد 2 سرداب + أرضي +7 أدوار متكررة+ سطح,مع التشطيبات الداخلية والخارجية","Residential & Retail project consists of 1 building 2B+G+7+ Roof,with internal and external finishes.",1100216261,412,المركاض,Al Merkadh
29078549,1742,PALACE ESTATES,29075838,1129,قرية جميرا (ش.ذ.م.م),102,102,قرية جميرا (ش.ذ.م.م),01/05/2015,26/01/2017,1,عادي,3,مجمع فلل,7,بنك الإمارات دبي الوطني (ش.م.ع),FINISHED,منجز,100,,,"فلل متلاصقة عدد  13 (G+2),في منطقة البرشاء جنوب الرابعه مع التشطيبات الخارجيه والداخلية","13RESIDANTIAL TOWNHOUSES ,(G+2)",1100115912,441,البرشاء جنوب الرابعة,Al Barsha South Fourth
40977243,1827,ليف رسيدنس,30811987,1137,مرسى دبي المرحلة الاولى (ش.ذ.م.م),10989825,979,مرسى دبي المرحلة الاولى (ش.ذ.م.م),05/09/2016,01/04/2020,1,عادي,1,مباني,1,بنك دبى الاسلامى ش م ع,FINISHED,منجز,100,01/04/2020,,".(4B+G+27+R) المشروع يتكون من شقق سكنية وتجارية في منطقة مرسى دبي     ,التصميم مكون من خرسانة مسلحة و قواطع من الطوب مع التشطيبات الداخليةوالخارجية  ,","PROJECT CONSISTS OF 4B+G+27+R RESIDENTIAL & COMMERCIAL BUILDING LOCATED IN MARSA DUBAI. ,THE APARTMENTS ARE DESIGNED TO HAVE A CONCRETE STRUCTURE AND BLOCK WITH INTERNAL AND EXTERNAL FINISHES.,",1100110526,330,مرسى دبي,Marsa Dubai
33494532,1793,REEM-MIRA COMMUNITY PH 2,7381859,945,الاريام المرحلة الاولى ش.ذ.م.م,7381859,945,الاريام المرحلة الاولى ش.ذ.م.م,01/12/2013,31/08/2016,1,عادي,3,مجمع فلل,21,نور بنك (مساهمة عامة),FINISHED,منجز,100,31/08/2016,,MIRA 2 ZONE CONSISTS OF 334VILLAS ,MIRA 2 ZONE CONSISTS OF 334VILLAS ,1100163973,506,اليلايس 1,Al Yelayiss 1
105619556,1937,PARK RIDGE,11259953,984,دبي هيلز استيت ش.ذ.م.م,11259953,984,دبي هيلز استيت ش.ذ.م.م,01/11/2017,28/11/2020,1,عادي,1,مباني,10,بنك دبى التجارى (ش.م.ع),ACTIVE,فعال,47.11,,,"يتكون المشروع من  3 مباني سكنيه:,A:2B+G+9:A مبنى ,2B+G+12:B مبنى   ,2B+G+22:C مبنى   ,,G+1: 22 فيلا  ,تقع في منطقة حدائق محمد بن راشد,,التصميم مكون من خرسانة مسلحة و فواصل من الطابوق مع التشطيبات الداخليةوالخارجية.,","PROJECT CONSISTS OF 3 RESIDENTIAL BUILDING ( A:2B+G+9, B:2B+G+12, C:2B+G+22) AND 22 NOS. G+1 TOWN HOUSES LOCATED IN HADAEQ SHEIKH MOHAMMED BIN RASHID. THE APARTMENTS ARE DESIGNED TO HAVE A CONCRETE STRUCTURE AND BLOCK WITH INTERNAL AND EXTERNAL FINISHES.,,",1100187736,482,حدائق الشيخ محمد بن راشد,Hadaeq Sheikh Mohammed Bin Rashid
31016354,1762,روي ميديتيرانيان للشقق الفندقية,12595870,1002,الفرجان ( ش.ذ.م.م ),121,121,الفرجان ( ش.ذ.م.م ),15/05/2016,11/03/2018,1,عادي,1,مباني,5,بنك ابوظبى التجارى,FINISHED,منجز,100,31/01/2018,,".G+2P+7+R المشروع عبارة عن شقق فندقية في منطقة جبل علي الأولى مكونة من ,التصميم مكون من خرسانة مسلحة و قواطع طوب و تشطيبات داخلية و خارجية,",PROJECT CONSISTS OF G+2P+7+R HOTEL APARTMENTS LOCATED IN JABAL ALI FIRST. THE APARTMENTS ARE DESIGNED TO HAVE A CONCRETE STRUCTURE AND BLOCK WITH INTERNAL AND EXTERNAL FINISHES.,1100174716,445,جبل علي الأولى,Jabal Ali First
105304712,1936,NASEEM TOWNHOUSES,41647020,1162,نشاما للعقارات لمالكها نشمي ديفلوبمنت شركة الشخص الواحد ش.ذ.م.م,41647020,1162,نشاما للعقارات لمالكها نشمي ديفلوبمنت شركة الشخص الواحد ش.ذ.م.م,01/06/2018,31/12/2020,1,عادي,1,مباني,1,بنك دبى الاسلامى ش م ع,FINISHED,منجز,100,01/12/2020,,"322 فيلا G+1 فيلل متلاصقة,مع التشطيبات الداخلية والخارجية","322 VILLA G+ 1 TOWNHOUSES ,With internal and external finishes.",1100212469,507,اليلايس 2,Al Yelayiss 2
165943745,2035,عزيزي غرينفيلد,12595870,1002,مجموعة ميدان (ش.ذ.م.م),53873272,1181,مجموعة ميدان (ش.ذ.م.م),01/02/2018,01/06/2019,1,عادي,1,مباني,5,بنك ابوظبى التجارى,CONDITIONAL_ACTIVATING,تفعيل مشروط,0,,,"1 عمارة سكنية + التجزئة,B + G + 4","1 Residential Building + Retail ,B+G+4,,",1100166827,335,ند الشبا الاولى,Nad Al Shiba First
176454885,2067,صن سيتي هومز,32210709,1144,المدينه العالميه  ش.ذ.م.م ,122,122,المدينه العالميه  ش.ذ.م.م ,01/07/2018,28/02/2021,1,عادي,1,مباني,5,بنك ابوظبى التجارى,FINISHED,منجز,100,,,"المشروع عبارة عن UG+G+P+5+R),بناية سكنية مع محلات تجارية في الطابق الأرضي,يقع في منطقة ورسان الرابعة,المشروع مصمم من هيكل خرساني وطابوق مع تشطيباته الداخلية والخارجية,,,,,,,","PROJECT CONSISTS OF UG+G+P+5+R RESIDENTIAL BUILDING WITH RETAIL AT GROUND FLOOR LOCATED IN WARSAN FOURTH. THE APARTMENTS ARE DESIGNED TO HAVE A CONCRETE STRUCTURE AND BLOCK WITH INTERNAL AND EXTERNAL FINISHES.,,",1100211613,483,ورسان الرابعة,Warsan Fourth
244600848,2144,جولف فل,11259953,984,دبي هيلز استيت ش.ذ.م.م,11259953,984,دبي هيلز استيت ش.ذ.م.م,12/07/2019,28/02/2022,1,عادي,1,مباني,10,بنك دبى التجارى (ش.م.ع),ACTIVE,فعال,1.15,,,"المشروع يتكون من بنايتان سكنيتان مع محلات تجارية (B+G+13+R),في منطقة حدائق محمد بن راشد,التصميم عبارة عن هيكل خرساني وقواطع طوب مع التشطيبات الداخلية والخارجية,","PROJECT CONSISTS OF (B+G+13+R)RESIDENTIAL BUILDING WITH RETAIL LOCATED IN HADAEQ SHEIKH MOHAMMED BIN RASHID.,THE APARTMENTS ARE DESIGNED TO HAVE A CONCRETE STRUCTURE AND BLOCK WITH INTERNAL AND EXTERNAL FINISHES.,",1100217297,482,حدائق الشيخ محمد بن راشد,Hadaeq Sheikh Mohammed Bin Rashid
207291137,2112,برج رويال,204620877,1260,اولد تاون فيوز ش.ذ.م.م,204620877,1260,اولد تاون فيوز ش.ذ.م.م,07/02/2019,31/10/2022,1,عادي,1,مباني,5,بنك ابوظبى التجارى,ACTIVE,فعال,34.42,,,برج سكني - ارضي + 4 طوابق للمواقف + 53 طابق باجمالي 602 وحدة سكنية,G + 4P + 53 Residential Tower 602 Residential Units,1100157313,390,برج خليفة,Burj Khalifa
178575566,2070,امازونيا - اي اكس @ اكويا اوكسيجين,13743506,1021,شركة الخط الامامي لادارة الاستثمار ش.ذ.م.م,13743506,1021,شركة الخط الامامي لادارة الاستثمار ش.ذ.م.م,21/06/2018,30/06/2021,1,عادي,2,فلل,4,مصرف ابوظبى الاسلامى,ACTIVE,فعال,95.01,,,"المشروع يتكون من عدد 143 (G+1) فيلا نظام التملك الحر الفيلات تقع في منطقة اليفرة 2,. الفلل مصممة بهيكل اسمنتي وطابوق مع تشطيبات داخلية وخارجية,","Project consists of a cluster of 143 freehold (G+1) Villas and Townhouses located in Al Yufrah 2 Area.,The Villas are designed to have a concrete structure and block with internal and external finishes,",1100206551,449,اليفره 2,Al Yufrah 2
168231345,2044,جينسيس,164250698,1230,ليوان(ش.ذ.م.م.),27962557,1121,ليوان(ش.ذ.م.م.),25/09/2017,25/02/2020,1,عادي,1,مباني,5,بنك ابوظبى التجارى,FINISHED,منجز,100,25/02/2020,,"المشروع يتكون من شقق سكنية و محلات في الطابق الأرضي,(B+G+10+R),في منطقة البرشاء جنوب الثالثة    ,التصميم مكون من خرسانة مسلحة و قواطع طوب و تشطيبات داخليةوخارجية,",PROJECT CONSISTS OF B+G+10+R RESIDENTIAL BUILDING WITH RETAIL AT GROUND FLOOR LOCATED IN AL BARSHA SOUTH THIRD. THE APARTMENTS ARE DESIGNED TO HAVE A CONCRETE STRUCTURE AND BLOCK WITH INTERNAL AND EXTERNAL FINISHES.,1100112853,409,البرشاء جنوب الثالثة,Al Barshaa South Third
239262709,2136,الصياح ريزيدنس,202624476,1259,ديزرت فالكون للتطوير العقاري ش.ذ.م.م,202624476,1259,ديزرت فالكون للتطوير العقاري ش.ذ.م.م,28/06/2018,,1,عادي,1,مباني,7,بنك الإمارات دبي الوطني (ش.م.ع),PENDING,مؤجل,41.69,,,سرداب+ارضى+13+سطح,B+G+13+R,1100200856,409,البرشاء جنوب الثالثة,Al Barshaa South Third
195314591,2099,بيلا روز,194092996,1257,تيكوم للإستثمارات منطقة حرة- ذ.م.م,856,856,تيكوم للإستثمارات منطقة حرة- ذ.م.م,25/09/2018,27/12/2020,1,عادي,1,مباني,1,بنك دبى الاسلامى ش م ع,FINISHED,منجز,100,27/12/2020,,"مبنى سكني مكّون من 3 طوابق سرداب ومحلات تجارية في الطابق أرضي و طابقين منصة مع مرافق و 17 طابق سكني و سطح ,رقم الارض  672-7805 (P4) في البرشاء جنوب الثانية ,المبنى يحتوي على هيكل خرساني مع تشطيبات داخلية وخارجية","PROPOSED RESIDENTIAL AND RETAIL BUILDING 3B+G+2P+17+R ON PLOT NO. 672-7805 (P4) AT AL BARSHAA SOUTH SECOND DUBAI. BUILDING CONSIST OF CONCRETE STRUCTURE WITH INTERNAL AND EXTERNAL FINISHES. ,,",1100093925,414,البرشاء جنوب الثانية,Al Barshaa South Second
277334782,2182,جولف بلايس اا,11259953,984,دبي هيلز استيت ش.ذ.م.م,11259953,984,دبي هيلز استيت ش.ذ.م.م,01/11/2019,30/06/2022,1,عادي,2,فلل,19,بنك أبوظبي الأول ش.م.ع,ACTIVE,فعال,2.7,,,"المرحلة الأولى عبارة عن 122 فيلا متلاصقة تتكون من أرضي+ أول + سطح  في منطقة حدائق محمد بن راشد .,,. التصميم مكون من خرسانة مسلحة و قواطع طوب و تشطيبات داخلية و خارجية,","Project consists of 122 nos. G+1+ R residential attached villas. Project is located in Hadaeq Sheikh Mohammed Bin Rashid. ,The villas are designed to have a concrete structure and block with internal and external finishes.,",1100218579,482,حدائق الشيخ محمد بن راشد,Hadaeq Sheikh Mohammed Bin Rashid
196526130,2102,بارك سايد,33891624,1155,إعمار دبي الجنوب دي دبليو سي ش.ذ.م.م,33891624,1155,إعمار دبي الجنوب دي دبليو سي ش.ذ.م.م,19/12/2018,31/08/2021,1,عادي,3,مجمع فلل,1,بنك دبى الاسلامى ش م ع,ACTIVE,فعال,50.81,,,"فيلل متلاصقة (تاون هاوس) ء (G+1)X 371 مشروع سكني مكون من,في منطقة مدينة المطار    ,المشروع مصممة من خرسانة مسلحة و فواصل من الطابوق مع التشطيبات الداخليةوالخارجية,","PROJECT CONSISTS OF (G+1)X 371 RESIDENTIAL TOWN HOUSES LOCATED IN MADINAT AL MATAAR. THE APARTMENTS ARE DESIGNED TO HAVE A CONCRETE STRUCTURE AND BLOCK WITH INTERNAL AND EXTERNAL FINISHES.,,",1100224024,462,مدينة المطار,Madinat Al Mataar
277474888,2183,شيماء افنيو,42863925,1166,قرية جميرا (ش.ذ.م.م),102,102,قرية جميرا (ش.ذ.م.م),12/02/2019,12/06/2020,1,عادي,1,مباني,5,بنك ابوظبى التجارى,FINISHED,منجز,100,,,"مبنى سكني (B + G + 5 + R),",Residential Building (B+G+5+R),1100115514,441,البرشاء جنوب الرابعة,Al Barsha South Fourth
