"participant_id","real_estate_id","real_estate_number","license_source_id","license_source_ar","license_source_en","license_number","license_issue_date","license_expiry_date","is_branch","main_office_id","webpage","phone","fax","activity_type_id","ded_activity_code","activity_type_ar","activity_type_en"
"373171","645","364","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","561972","04-10-2004","03-10-2019","0",null,"","971-4-2730034","971-4-2719906","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"372648","122","85","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","576770","14-01-2006","13-01-2021","0",null,"www.choueri-uae.com","04 4058101","04 4058222","5","702003","الوساطة في تأجير العقارات","Leasing Property Brokerage Agents"
"372648","122","85","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","576770","14-01-2006","13-01-2021","0",null,"www.choueri-uae.com","04 4058101","04 4058222","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"372640","114","41","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","534903","12-06-2002","11-06-2016","0",null,"","04442030 / ","04744775","13","702006","خدمات الإشراف الإداري للعقارات ","Real estate management supervision services "
"372640","114","41","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","534903","12-06-2002","11-06-2016","0",null,"","04442030 / ","04744775","5","702003","الوساطة في تأجير العقارات","Leasing Property Brokerage Agents"
"372640","114","41","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","534903","12-06-2002","11-06-2016","0",null,"","04442030 / ","04744775","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"373152","626","638","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","242477","02-07-1996","01-07-2021","0",null,"www.predubai.com","971-4-3996747","971-4-3996740","13","702006","خدمات الإشراف الإداري للعقارات ","Real estate management supervision services "
"373152","626","638","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","242477","02-07-1996","01-07-2021","0",null,"www.predubai.com","971-4-3996747","971-4-3996740","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"373152","626","638","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","242477","02-07-1996","01-07-2021","0",null,"www.predubai.com","971-4-3996747","971-4-3996740","5","702003","الوساطة في تأجير العقارات","Leasing Property Brokerage Agents"
"373149","623","610","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","589689","27-12-2006","26-12-2020","0",null,"www.alkhail.ae","042493600","","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"373149","623","610","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","589689","27-12-2006","26-12-2020","0",null,"www.alkhail.ae","042493600","","5","702003","الوساطة في تأجير العقارات","Leasing Property Brokerage Agents"
"372883","357","347","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","239412","14-10-1995","13-10-2021","0",null,"","971-4-4539908","971-4-4243700","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"372875","349","299","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","201834","29-04-1984","28-04-2021",null,null,"","971-4-3217686","971-4-3232032","12","701014","خدمات تاجير وادارة العقارات الخاصة ","Self - owned property leasing and Management Services"
"372600","74","13","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","572264","22-08-2005","21-08-2021","0",null,"","971-4-3868880","971-4-3868881","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"373393","867","1036","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","243716","21-10-1996","20-10-2009",null,null,"","971-4-3342929","971-4-3342922","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"373132","606","755","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","587629","06-11-2006","05-11-2019",null,null,"","971-4-2561748","971-4-2561749",null,null,"",""
"373128","602","742","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","232347","23-10-1993","22-10-2021","0",null,"","971-4-3491999","971-4-3499998","12","701014","خدمات تاجير وادارة العقارات الخاصة ","Self - owned property leasing and Management Services"
"373128","602","742","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","232347","23-10-1993","22-10-2021","0",null,"","971-4-3491999","971-4-3499998","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"373121","595","657","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","534353","14-11-2016","20-05-2017",null,null,"","971|04594596","","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"373118","592","643","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","582640","18-06-2006","17-06-2020","0",null,"","971-4-2507317","971-4-3979270",null,null,"",""
"372584","58","87","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","510078","31-01-1999","30-01-2021","0",null,"","971-4-2666640","971-4-2688863","13","702006","خدمات الإشراف الإداري للعقارات ","Real estate management supervision services "
"372584","58","87","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","510078","31-01-1999","30-01-2021","0",null,"","971-4-2666640","971-4-2688863","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"372584","58","87","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","510078","31-01-1999","30-01-2021","0",null,"","971-4-2666640","971-4-2688863","5","702003","الوساطة في تأجير العقارات","Leasing Property Brokerage Agents"
"374104","1578","1862","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","607602","02-03-2008","01-03-2020",null,null,"","971-4-3607117","971-4-3606076","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"374104","1578","1862","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","607602","02-03-2008","01-03-2020",null,null,"","971-4-3607117","971-4-3606076","5","702003","الوساطة في تأجير العقارات","Leasing Property Brokerage Agents"
"374591","2065","2114","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","621918","05-02-2009","04-02-2018","0",null,"","971-04-3355458","","13","702006","خدمات الإشراف الإداري للعقارات ","Real estate management supervision services "
"374591","2065","2114","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","621918","05-02-2009","04-02-2018","0",null,"","971-04-3355458","","5","702003","الوساطة في تأجير العقارات","Leasing Property Brokerage Agents"
"374591","2065","2114","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","621918","05-02-2009","04-02-2018","0",null,"","971-04-3355458","","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"374586","2060","2085","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","222743","01-05-1990","30-04-2021","0",null,"","971-4-2265606","971-4-2266347","11","701003","خدمات تاجير وادارة العقارات للغير ","Leasing and Management of Other People's Property"
"374374","1848","1933","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","615478","21-08-2008","20-08-2021","0",null,"https://www.providentestate.com/","971-4-3233607","971-4-3233608","13","702006","خدمات الإشراف الإداري للعقارات ","Real estate management supervision services "
"374374","1848","1933","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","615478","21-08-2008","20-08-2021","0",null,"https://www.providentestate.com/","971-4-3233607","971-4-3233608","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"374374","1848","1933","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","615478","21-08-2008","20-08-2021","0",null,"https://www.providentestate.com/","971-4-3233607","971-4-3233608","5","702003","الوساطة في تأجير العقارات","Leasing Property Brokerage Agents"
"374071","1545","1633","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","501554","04-10-1997","03-10-2021","0",null,"www.firstvision.ae","971-4-2944412","971-4-2944119","12","701014","خدمات تاجير وادارة العقارات الخاصة ","Self - owned property leasing and Management Services"
"374071","1545","1633","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","501554","04-10-1997","03-10-2021","0",null,"www.firstvision.ae","971-4-2944412","971-4-2944119","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"374071","1545","1633","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","501554","04-10-1997","03-10-2021","0",null,"www.firstvision.ae","971-4-2944412","971-4-2944119","1","701001","شراء الأراضي و العقارات و بيعها","Buying and selling of real estate"
"374057","1531","1576","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","568404","23-04-2005","22-04-2021","0",null,"","971-4-3950713","971-4-3950714","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"374584","2058","2077","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","609755","17-06-2009","15-04-2017","0",null,"","971-4-3384004","971-4-3384003","5","702003","الوساطة في تأجير العقارات","Leasing Property Brokerage Agents"
"374584","2058","2077","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","609755","17-06-2009","15-04-2017","0",null,"","971-4-3384004","971-4-3384003","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"374359","1833","1832","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","607095","21-02-2008","20-02-2021","0",null,"www.sitesproperties.com","971-4-3747406","971-4-3747406","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"374359","1833","1832","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","607095","21-02-2008","20-02-2021","0",null,"www.sitesproperties.com","971-4-3747406","971-4-3747406","5","702003","الوساطة في تأجير العقارات","Leasing Property Brokerage Agents"
"374348","1822","1779","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","615071","21-08-2008","20-08-2021",null,null,"http://www.lolia.ae","971-4-3307454","","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"374348","1822","1779","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","615071","21-08-2008","20-08-2021",null,null,"http://www.lolia.ae","971-4-3307454","","5","702003","الوساطة في تأجير العقارات","Leasing Property Brokerage Agents"
"374089","1563","1544","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","573850","03-10-2005","02-10-2010",null,null,"","971-4-3236621","971-4-3236627","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
